"","str1234","N"
"4191"," ponc",1
"4192"," pond",1
"4193"," pone",1
"4194"," pong",1
"4195"," pooc",1
"4196"," pood",1
"4197"," pooe",1
"4198"," poof",2
"4199"," pooh",1
"4200"," pool",1
"4201"," poon",1
"4202"," poop",1
"4203"," poor",1
"4204"," poov",1
"4205"," pope",1
"4206"," popp",2
"4207"," pops",1
"4208"," porc",1
"4209"," pore",2
"4210"," porg",1
"4211"," pork",2
"4212"," porn",3
"4213"," port",1
"4214"," pose",3
"4215"," posi",1
"4216"," poss",1
"4217"," post",1
"4218"," pots",1
"4219"," pott",2
"4220"," pouc",1
"4221"," pouf",2
"4222"," poul",1
"4223"," poun",1
"4224"," pour",1
"4225"," pout",2
"4226"," powe",1
"4227"," poxe",2
"4228"," poyo",1
"4229"," praa",1
"4230"," prah",1
"4231"," pram",1
"4232"," pran",2
"4233"," prao",1
"4234"," pras",1
"4235"," prat",2
"4236"," prau",1
"4237"," praw",1
"4238"," pray",1
"4239"," pree",3
"4240"," preo",1
"4241"," prep",1
"4242"," pres",4
"4243"," prex",1
"4244"," prey",1
"4245"," pric",3
"4246"," prid",1
"4247"," prie",3
"4248"," prig",1
"4249"," pril",1
"4250"," prim",6
"4251"," prin",2
"4252"," prio",2
"4253"," pris",3
"4254"," priv",1
"4255"," priz",1
"4256"," proa",1
"4257"," prob",1
"4258"," prod",1
"4259"," proe",1
"4260"," prof",1
"4261"," prog",1
"4262"," prol",1
"4263"," prom",2
"4264"," pron",2
"4265"," proo",1
"4266"," prop",1
"4267"," pros",5
"4268"," prou",1
"4269"," prov",1
"4270"," prow",2
"4271"," prox",1
"4272"," prud",1
"4273"," prun",1
"4274"," prut",1
"4275"," prye",1
"4276"," psal",1
"4277"," pseu",1
"4278"," psha",1
"4279"," psoa",3
"4280"," psyc",1
"4281"," pube",1
"4282"," pubi",2
"4283"," puce",1
"4284"," puck",2
"4285"," pudg",1
"4286"," pudi",1
"4287"," puff",2
"4288"," pugg",1
"4289"," puja",2
"4290"," puke",2
"4291"," pukk",1
"4292"," pule",3
"4293"," puli",2
"4294"," pull",1
"4295"," pulp",2
"4296"," puls",1
"4297"," puma",1
"4298"," pump",1
"4299"," puna",1
"4300"," punc",1
"4301"," pung",1
"4302"," punj",1
"4303"," punk",3
"4304"," punn",1
"4305"," punt",3
"4306"," pupa",3
"4307"," pupi",1
"4308"," pupp",1
"4309"," pupu",1
"4310"," purd",1
"4311"," pure",2
"4312"," purg",1
"4313"," puri",2
"4314"," purl",1
"4315"," purr",1
"4316"," purs",2
"4317"," purt",1
"4318"," puse",1
"4319"," push",1
"4320"," puss",1
"4321"," puto",1
"4322"," putt",4
"4323"," pygm",1
"4324"," pyin",1
"4325"," pylo",1
"4326"," pyoi",1
"4327"," pyra",1
"4328"," pyre",2
"4329"," pyri",1
"4330"," pyro",1
"4331"," pyxe",1
"4332"," pyxi",2
"4333"," qadi",1
"4334"," qaid",1
"4335"," qana",1
"4336"," qoph",1
"4337"," quac",1
"4338"," quad",1
"4339"," quaf",1
"4340"," quag",1
"4341"," quai",2
"4342"," quak",2
"4343"," qual",2
"4344"," quan",1
"4345"," quar",3
"4346"," quas",3
"4347"," quat",1
"4348"," quay",1
"4349"," qubi",1
"4350"," quea",1
"4351"," quee",2
"4352"," quel",1
"4353"," quer",2
"4354"," ques",1
"4355"," queu",1
"4356"," quey",1
"4357"," quic",1
"4358"," quid",1
"4359"," quie",1
"4360"," quif",1
"4361"," quil",2
"4362"," quin",2
"4363"," quip",2
"4364"," quir",3
"4365"," quit",2
"4366"," quod",1
"4367"," quoi",2
"4368"," quol",1
"4369"," quot",3
"4370"," qurs",1
"4371"," raba",1
"4372"," rabb",1
"4373"," rabi",2
"4374"," race",3
"4375"," rack",1
"4376"," raco",1
"4377"," rada",1
"4378"," radi",3
"4379"," rado",1
"4380"," raff",1
"4381"," raft",1
"4382"," raga",1
"4383"," rage",3
"4384"," ragg",2
"4385"," ragi",1
"4386"," raia",1
"4387"," raid",1
"4388"," rail",1
"4389"," rain",2
"4390"," rais",1
"4391"," rait",1
"4392"," raja",2
"4393"," raje",1
"4394"," rake",4
"4395"," raki",1
"4396"," raku",1
"4397"," rale",1
"4398"," rall",1
"4399"," ralp",1
"4400"," rama",1
"4401"," rame",3
"4402"," rami",1
"4403"," ramm",1
"4404"," ramp",1
"4405"," ramu",1
"4406"," ranc",2
"4407"," rand",2
"4408"," rane",1
"4409"," rang",2
"4410"," rani",2
"4411"," rank",1
"4412"," rant",1
"4413"," rape",3
"4414"," raph",1
"4415"," rapi",1
"4416"," rare",3
"4417"," rase",3
"4418"," rasp",2
"4419"," rata",2
"4420"," ratc",1
"4421"," rate",4
"4422"," rath",1
"4423"," rati",1
"4424"," rato",1
"4425"," ratt",1
"4426"," rave",5
"4427"," ravi",1
"4428"," rawe",1
"4429"," rawi",1
"4430"," rawl",1
"4431"," raxe",2
"4432"," raya",2
"4433"," raye",1
"4434"," rayo",1
"4435"," raze",4
"4436"," razo",1
"4437"," reac",2
"4438"," read",3
"4439"," real",2
"4440"," ream",1
"4441"," reap",1
"4442"," rear",2
"4443"," reat",1
"4444"," reav",1
"4445"," reba",1
"4446"," rebb",1
"4447"," rebe",2
"4448"," rebi",1
"4449"," rebo",1
"4450"," rebu",3
"4451"," reca",1
"4452"," recc",1
"4453"," reci",1
"4454"," reck",1
"4455"," reco",1
"4456"," rect",3
"4457"," recu",2
"4458"," reda",1
"4459"," redd",1
"4460"," rede",2
"4461"," redi",3
"4462"," redl",1
"4463"," redo",3
"4464"," redr",1
"4465"," redu",2
"4466"," redy",1
"4467"," reed",2
"4468"," reef",2
"4469"," reek",2
"4470"," reel",1
"4471"," rees",1
"4472"," reev",1
"4473"," refe",3
"4474"," refi",2
"4475"," refl",1
"4476"," refr",1
"4477"," rega",1
"4478"," rege",1
"4479"," regm",1
"4480"," regn",1
"4481"," reha",1
"4482"," rehe",1
"4483"," reif",2
"4484"," reig",1
"4485"," rein",2
"4486"," reiv",1
"4487"," reji",1
"4488"," reke",1
"4489"," rela",2
"4490"," rele",1
"4491"," reli",2
"4492"," rema",2
"4493"," reme",2
"4494"," remi",2
"4495"," rena",1
"4496"," rend",1
"4497"," rene",1
"4498"," reni",2
"4499"," rent",2
"4500"," reoi",1
"4501"," repa",1
"4502"," repe",2
"4503"," repi",1
"4504"," repl",1
"4505"," repo",2
"4506"," repp",1
"4507"," repr",1
"4508"," rera",1
"4509"," reri",1
"4510"," reru",1
"4511"," resa",3
"4512"," rese",3
"4513"," resi",3
"4514"," reso",2
"4515"," rest",1
"4516"," reta",2
"4517"," retc",1
"4518"," rete",1
"4519"," reti",2
"4520"," retr",2
"4521"," reus",1
"4522"," reve",2
"4523"," revu",1
"4524"," rewa",2
"4525"," rewe",2
"4526"," rewi",1
"4527"," rewo",1
"4528"," rexe",1
"4529"," rhea",1
"4530"," rhem",1
"4531"," rheu",1
"4532"," rhin",1
"4533"," rhom",1
"4534"," rhum",1
"4535"," rhym",1
"4536"," rhyt",1
"4537"," rial",1
"4538"," rian",1
"4539"," riat",1
"4540"," ribb",1
"4541"," ribe",1
"4542"," rice",3
"4543"," rici",1
"4544"," rick",1
"4545"," ride",2
"4546"," ridg",2
"4547"," riel",1
"4548"," rife",1
"4549"," riff",1
"4550"," rifl",1
"4551"," rift",1
"4552"," righ",1
"4553"," rigi",1
"4554"," rigo",1
"4555"," rile",3
"4556"," rill",2
"4557"," rime",3
"4558"," rind",2
"4559"," ring",1
"4560"," rink",1
"4561"," rins",1
"4562"," rioj",1
"4563"," riot",1
"4564"," ripe",4
"4565"," rise",3
"4566"," rish",1
"4567"," risk",2
"4568"," risu",1
"4569"," rite",1
"4570"," ritz",1
"4571"," riva",1
"4572"," rive",5
"4573"," riya",1
"4574"," roac",1
"4575"," road",1
"4576"," roam",1
"4577"," roan",1
"4578"," roar",1
"4579"," roas",1
"4580"," robe",2
"4581"," robi",1
"4582"," robl",1
"4583"," robo",1
"4584"," rock",2
"4585"," rode",2
"4586"," roge",1
"4587"," rogu",1
"4588"," roil",2
"4589"," role",1
"4590"," rolf",1
"4591"," roll",1
"4592"," roma",1
"4593"," rome",1
"4594"," romp",1
"4595"," rond",1
"4596"," rood",1
"4597"," roof",1
"4598"," rook",2
"4599"," room",2
"4600"," roos",2
"4601"," root",2
"4602"," rope",4
"4603"," roqu",1
"4604"," rose",3
"4605"," rosh",1
"4606"," rosi",1
"4607"," rota",1
"4608"," rotc",1
"4609"," rote",1
"4610"," roti",1
"4611"," rotl",1
"4612"," roto",2
"4613"," rott",1
"4614"," roue",2
"4615"," roug",2
"4616"," roun",1
"4617"," roup",2
"4618"," rous",2
"4619"," rout",3
"4620"," rove",4
"4621"," rowa",1
"4622"," rowd",1
"4623"," rowe",4
"4624"," rowt",1
"4625"," roya",1
"4626"," ruan",1
"4627"," rubb",1
"4628"," rube",2
"4629"," rubl",1
"4630"," rubu",1
"4631"," ruch",1
"4632"," ruck",1
"4633"," rudd",2
"4634"," rude",1
"4635"," ruer",1
"4636"," ruff",2
"4637"," ruga",2
"4638"," rugb",1
"4639"," ruin",2
"4640"," rule",3
"4641"," rumb",1
"4642"," rume",1
"4643"," rumm",1
"4644"," rumo",1
"4645"," rump",1
"4646"," rune",1
"4647"," rung",1
"4648"," runi",1
"4649"," runn",1
"4650"," runt",2
"4651"," rupe",1
"4652"," rura",1
"4653"," ruse",1
"4654"," rush",1
"4655"," rusk",1
"4656"," rust",2
"4657"," ruth",1
"4658"," ruti",1
"4659"," rutt",1
"4660"," ryke",2
"4661"," rynd",1
"4662"," ryot",1
"4663"," saba",1
"4664"," sabe",3
"4665"," sabi",2
"4666"," sabl",1
"4667"," sabo",1
"4668"," sabr",2
"4669"," sack",1
"4670"," sacr",1
"4671"," sade",1
"4672"," sadh",2
"4673"," sadi",1
"4674"," sadl",1
"4675"," safe",2
"4676"," saga",1
"4677"," sage",2
"4678"," sagg",1
"4679"," sago",1
"4680"," sagu",1
"4681"," sahi",1
"4682"," saic",1
"4683"," said",1
"4684"," saig",1
"4685"," sail",1
"4686"," sain",2
"4687"," sait",1
"4688"," sajo",1
"4689"," sake",2
"4690"," saki",1
"4691"," sala",2
"4692"," sale",2
"4693"," sali",1
"4694"," sall",1
"4695"," salm",1
"4696"," salo",2
"4697"," salp",2
"4698"," sals",1
"4699"," salt",2
"4700"," salv",2
"4701"," samb",2
"4702"," same",1
"4703"," samp",1
"4704"," sand",2
"4705"," sane",3
"4706"," sang",2
"4707"," sant",1
"4708"," sapi",1
"4709"," sapo",1
"4710"," sapp",1
"4711"," sara",1
"4712"," sard",1
"4713"," sare",1
"4714"," sarg",2
"4715"," sari",2
"4716"," sark",2
"4717"," saro",2
"4718"," sasi",1
"4719"," sass",1
"4720"," sata",1
"4721"," sate",3
"4722"," sati",2
"4723"," saty",1
"4724"," sauc",3
"4725"," saug",1
"4726"," saul",2
"4727"," saun",1
"4728"," saur",1
"4729"," saut",1
"4730"," save",3
"4731"," savi",1
"4732"," savo",2
"4733"," savv",1
"4734"," sawe",2
"4735"," saxe",1
"4736"," saye",2
"4737"," sayi",1
"4738"," says",1
"4739"," scab",1
"4740"," scad",1
"4741"," scag",1
"4742"," scal",5
"4743"," scam",2
"4744"," scan",2
"4745"," scap",1
"4746"," scar",6
"4747"," scat",2
"4748"," scau",2
"4749"," scen",4
"4750"," scha",1
"4751"," schm",1
"4752"," schu",1
"4753"," schw",1
"4754"," scio",1
"4755"," scof",1
"4756"," scol",1
"4757"," scon",1
"4758"," scoo",2
"4759"," scop",2
"4760"," scor",2
"4761"," scot",1
"4762"," scou",2
"4763"," scow",2
"4764"," scra",3
"4765"," scre",2
"4766"," scri",2
"4767"," scro",1
"4768"," scru",2
"4769"," scub",1
"4770"," scud",3
"4771"," scuf",1
"4772"," scul",3
"4773"," scum",1
"4774"," scup",1
"4775"," scur",1
"4776"," scut",3
"4777"," scuz",1
"4778"," seal",1
"4779"," seam",2
"4780"," sear",1
"4781"," seat",1
"4782"," sebu",1
"4783"," secc",1
"4784"," sect",1
"4785"," seda",1
"4786"," sede",1
"4787"," sedg",2
"4788"," sedu",1
"4789"," seed",2
"4790"," seek",1
"4791"," seel",2
"4792"," seem",1
"4793"," seep",2
"4794"," seer",1
"4795"," segn",2
"4796"," sego",1
"4797"," segu",1
"4798"," seif",1
"4799"," sein",1
"4800"," seis",2
"4801"," seiz",1
"4802"," sela",1
"4803"," self",1
"4804"," sell",2
"4805"," selv",1
"4806"," seme",2
"4807"," semi",1
"4808"," send",1
"4809"," seng",1
"4810"," senn",1
"4811"," seno",1
"4812"," sens",2
"4813"," sent",2
"4814"," sepa",1
"4815"," sepi",2
"4816"," sepo",1
"4817"," sept",2
"4818"," sera",3
"4819"," sere",3
"4820"," serf",1
"4821"," serg",1
"4822"," seri",2
"4823"," sero",1
"4824"," serr",1
"4825"," seru",1
"4826"," serv",2
"4827"," seta",2
"4828"," seto",1
"4829"," sett",1
"4830"," setu",1
"4831"," seve",2
"4832"," sewa",2
"4833"," sewe",2
"4834"," sexe",2
"4835"," sext",2
"4836"," shac",1
"4837"," shad",3
"4838"," shaf",1
"4839"," shag",1
"4840"," shah",1
"4841"," shak",3
"4842"," shal",4
"4843"," sham",2
"4844"," shan",1
"4845"," shap",1
"4846"," shar",5
"4847"," shau",1
"4848"," shav",1
"4849"," shaw",4
"4850"," shay",1
"4851"," shea",4
"4852"," shed",1
"4853"," shee",4
"4854"," shei",1
"4855"," shel",2
"4856"," shen",2
"4857"," sheo",1
"4858"," sher",1
"4859"," shew",2
"4860"," shie",4
"4861"," shif",1
"4862"," shil",2
"4863"," shim",1
"4864"," shin",3
"4865"," ship",1
"4866"," shir",4
"4867"," shis",1
"4868"," shit",1
"4869"," shiv",3
"4870"," shle",1
"4871"," shlu",1
"4872"," shoa",2
"4873"," shoc",1
"4874"," shoe",3
"4875"," shog",2
"4876"," shoj",1
"4877"," shon",1
"4878"," shoo",5
"4879"," shop",1
"4880"," shor",4
"4881"," shot",3
"4882"," shou",1
"4883"," shov",1
"4884"," show",3
"4885"," shoy",1
"4886"," shre",2
"4887"," shri",1
"4888"," shru",2
"4889"," shti",1
"4890"," shuc",1
"4891"," shul",2
"4892"," shun",2
"4893"," shus",1
"4894"," shut",2
"4895"," shwa",1
"4896"," shye",1
"4897"," shyl",1
"4898"," sial",1
"4899"," sibb",1
"4900"," siby",1
"4901"," sice",1
"4902"," sick",2
"4903"," side",2
"4904"," sidh",1
"4905"," sidl",1
"4906"," sieg",1
"4907"," sieu",1
"4908"," siev",1
"4909"," sift",1
"4910"," sigh",2
"4911"," sigi",1
"4912"," sigl",1
"4913"," sigm",1
"4914"," sign",2
"4915"," sika",1
"4916"," sike",2
"4917"," sild",1
"4918"," sile",1
"4919"," silk",2
"4920"," sill",2
"4921"," silo",1
"4922"," silt",2
"4923"," silv",1
"4924"," sima",2
"4925"," simp",1
"4926"," sinc",1
"4927"," sine",2
"4928"," sing",2
"4929"," sinh",1
"4930"," sink",1
"4931"," sinu",1
"4932"," sipe",2
"4933"," sire",4
"4934"," sirr",1
"4935"," siru",1
"4936"," sisa",1
"4937"," sise",1
"4938"," siss",1
"4939"," sita",1
"4940"," site",2
"4941"," situ",2
"4942"," sive",1
"4943"," sixe",1
"4944"," sixm",1
"4945"," sixt",3
"4946"," siza",1
"4947"," size",3
"4948"," skag",1
"4949"," skal",1
"4950"," skan",1
"4951"," skat",2
"4952"," skea",1
"4953"," skee",4
"4954"," skeg",1
"4955"," skei",1
"4956"," skel",3
"4957"," sken",1
"4958"," skep",1
"4959"," skew",1
"4960"," skid",1
"4961"," skie",4
"4962"," skif",1
"4963"," skil",1
"4964"," skim",3
"4965"," skin",3
"4966"," skip",1
"4967"," skir",3
"4968"," skit",2
"4969"," skiv",1
"4970"," skoa",1
"4971"," skor",1
"4972"," skos",1
"4973"," skua",1
"4974"," skul",2
"4975"," skun",1
"4976"," skye",2
"4977"," slab",1
"4978"," slac",1
"4979"," slag",1
"4980"," slai",1
"4981"," slak",1
"4982"," slam",1
"4983"," slan",3
"4984"," slap",1
"4985"," slas",1
"4986"," slat",3
"4987"," slav",1
"4988"," slaw",1
"4989"," slay",1
"4990"," sled",1
"4991"," slee",3
"4992"," slep",1
"4993"," slew",1
"4994"," slic",2
"4995"," slid",1
"4996"," slie",1
"4997"," slil",1
"4998"," slim",3
"4999"," slin",2
"5000"," slip",3
"5001"," slit",1
"5002"," slob",1
"5003"," sloe",1
"5004"," slog",1
"5005"," sloi",1
"5006"," sloj",1
"5007"," sloo",1
"5008"," slop",2
"5009"," slos",1
"5010"," slot",2
"5011"," slow",1
"5012"," sloy",1
"5013"," slub",1
"5014"," slue",2
"5015"," sluf",1
"5016"," slug",1
"5017"," slum",2
"5018"," slun",2
"5019"," slur",3
"5020"," slus",1
"5021"," slut",1
"5022"," slye",1
"5023"," slyl",1
"5024"," slyp",1
"5025"," smac",1
"5026"," smal",2
"5027"," smar",2
"5028"," smas",1
"5029"," smaz",1
"5030"," smea",1
"5031"," smee",1
"5032"," smel",2
"5033"," smer",1
"5034"," smew",1
"5035"," smil",1
"5036"," smir",1
"5037"," smit",2
"5038"," smoc",1
"5039"," smog",1
"5040"," smok",2
"5041"," smol",1
"5042"," smot",1
"5043"," smus",1
"5044"," smut",1
"5045"," snac",1
"5046"," snaf",1
"5047"," snag",1
"5048"," snai",1
"5049"," snak",2
"5050"," snap",1
"5051"," snar",4
"5052"," snas",1
"5053"," snat",1
"5054"," snaw",1
"5055"," snea",2
"5056"," snec",1
"5057"," sned",1
"5058"," snee",1
"5059"," snel",1
"5060"," snib",1
"5061"," snic",1
"5062"," snid",1
"5063"," snif",1
"5064"," snip",2
"5065"," snit",1
"5066"," snob",1
"5067"," snog",1
"5068"," snoo",5
"5069"," snor",2
"5070"," snot",1
"5071"," snou",1
"5072"," snow",2
"5073"," snub",1
"5074"," snuc",1
"5075"," snuf",1
"5076"," snug",1
"5077"," snye",1
"5078"," soak",1
"5079"," soap",2
"5080"," soar",1
"5081"," soav",1
"5082"," soba",1
"5083"," sobe",1
"5084"," soca",1
"5085"," sock",2
"5086"," socl",1
"5087"," soda",1
"5088"," sodd",1
"5089"," sodi",1
"5090"," sodo",1
"5091"," sofa",2
"5092"," soft",3
"5093"," sogg",1
"5094"," soil",1
"5095"," soja",1
"5096"," soke",1
"5097"," soko",1
"5098"," sola",2
"5099"," sold",2
"5100"," sole",3
"5101"," soli",1
"5102"," solo",2
"5103"," solu",2
"5104"," solv",1
"5105"," soma",2
"5106"," sona",1
"5107"," sond",1
"5108"," sone",1
"5109"," song",1
"5110"," soni",1
"5111"," sonl",1
"5112"," sonn",1
"5113"," sons",1
"5114"," sooe",1
"5115"," sook",1
"5116"," soot",3
"5117"," soph",2
"5118"," sopo",1
"5119"," sopp",1
"5120"," sora",1
"5121"," sorb",1
"5122"," sord",1
"5123"," sore",4
"5124"," sorg",1
"5125"," sorn",1
"5126"," sorr",1
"5127"," sort",2
"5128"," soru",1
"5129"," soth",1
"5130"," soto",1
"5131"," soug",1
"5132"," souk",1
"5133"," soul",1
"5134"," soun",1
"5135"," soup",2
"5136"," sour",1
"5137"," sous",1
"5138"," sout",1
"5139"," sowa",1
"5140"," sowe",2
"5141"," soya",1
"5142"," soyu",1
"5143"," sozi",1
"5144"," spac",2
"5145"," spad",2
"5146"," spae",2
"5147"," spah",1
"5148"," spai",2
"5149"," spak",1
"5150"," spal",2
"5151"," spam",1
"5152"," span",3
"5153"," spar",3
"5154"," spas",1
"5155"," spat",2
"5156"," spaw",1
"5157"," spay",1
"5158"," spaz",1
"5159"," spea",3
"5160"," spec",2
"5161"," spee",3
"5162"," spei",2
"5163"," spel",2
"5164"," spen",2
"5165"," sper",1
"5166"," spew",1
"5167"," spic",5
"5168"," spie",4
"5169"," spif",1
"5170"," spik",3
"5171"," spil",3
"5172"," spin",3
"5173"," spir",3
"5174"," spit",3
"5175"," spiv",1
"5176"," spla",2
"5177"," spli",1
"5178"," spod",1
"5179"," spoi",1
"5180"," spok",1
"5181"," spoo",5
"5182"," spor",2
"5183"," spot",1
"5184"," spou",1
"5185"," spra",3
"5186"," spre",1
"5187"," spri",2
"5188"," spru",2
"5189"," spud",1
"5190"," spue",2
"5191"," spum",2
"5192"," spun",1
"5193"," spur",3
"5194"," sput",1
"5195"," squa",4
"5196"," sque",1
"5197"," squi",2
"5198"," stab",1
"5199"," stac",1
"5200"," stad",1
"5201"," staf",1
"5202"," stag",3
"5203"," stai",4
"5204"," stak",1
"5205"," stal",3
"5206"," stam",1
"5207"," stan",4
"5208"," stap",1
"5209"," star",4
"5210"," stas",1
"5211"," stat",2
"5212"," stav",1
"5213"," stay",1
"5214"," stea",4
"5215"," stee",5
"5216"," stei",1
"5217"," stel",2
"5218"," stem",1
"5219"," sten",2
"5220"," step",1
"5221"," ster",2
"5222"," stet",1
"5223"," stew",2
"5224"," stic",2
"5225"," stie",2
"5226"," stif",1
"5227"," stil",3
"5228"," stim",2
"5229"," stin",3
"5230"," stip",1
"5231"," stir",3
"5232"," stoa",4
"5233"," stob",1
"5234"," stoc",1
"5235"," stog",1
"5236"," stoi",1
"5237"," stok",1
"5238"," stol",1
"5239"," stom",2
"5240"," ston",2
"5241"," stoo",4
"5242"," stop",3
"5243"," stor",4
"5244"," stos",1
"5245"," stot",2
"5246"," stou",3
"5247"," stov",1
"5248"," stow",2
"5249"," stra",3
"5250"," stre",2
"5251"," stri",2
"5252"," stro",3
"5253"," stru",2
"5254"," stub",1
"5255"," stuc",1
"5256"," stud",2
"5257"," stuf",1
"5258"," stul",1
"5259"," stum",2
"5260"," stun",4
"5261"," stup",2
"5262"," stur",1
"5263"," stye",2
"5264"," styl",2
"5265"," stym",1
"5266"," suav",1
"5267"," suba",2
"5268"," sube",1
"5269"," suck",2
"5270"," sucr",1
"5271"," sudd",1
"5272"," sudo",1
"5273"," suds",1
"5274"," sued",1
"5275"," suer",1
"5276"," suet",2
"5277"," suga",1
"5278"," sugh",1
"5279"," suin",2
"5280"," suit",2
"5281"," sulc",1
"5282"," sulf",2
"5283"," sulk",2
"5284"," sull",1
"5285"," sulu",1
"5286"," suma",1
"5287"," summ",1
"5288"," sumo",1
"5289"," sump",1
"5290"," sunn",3
"5291"," sunu",1
"5292"," supe",2
"5293"," supr",1
"5294"," sura",3
"5295"," surd",1
"5296"," sure",1
"5297"," surf",2
"5298"," surg",2
"5299"," surl",1
"5300"," surr",1
"5301"," sush",1
"5302"," sutr",1
"5303"," sutt",1
"5304"," swab",1
"5305"," swag",2
"5306"," swai",2
"5307"," swal",1
"5308"," swam",3
"5309"," swan",3
"5310"," swap",1
"5311"," swar",5
"5312"," swas",1
"5313"," swat",2
"5314"," sway",1
"5315"," swea",2
"5316"," swed",1
"5317"," swee",3
"5318"," swel",1
"5319"," swep",1
"5320"," swif",1
"5321"," swig",1
"5322"," swil",1
"5323"," swim",1
"5324"," swin",3
"5325"," swip",1
"5326"," swir",1
"5327"," swis",2
"5328"," swit",1
"5329"," swiv",1
"5330"," swob",1
"5331"," swoo",2
"5332"," swop",1
"5333"," swor",3
"5334"," swot",1
"5335"," swou",1
"5336"," swun",1
"5337"," syce",2
"5338"," syke",1
"5339"," syli",1
"5340"," sylp",1
"5341"," sylv",1
"5342"," sync",2
"5343"," syno",1
"5344"," synt",1
"5345"," syph",1
"5346"," syre",1
"5347"," syru",1
"5348"," syso",1
"5349"," tabb",1
"5350"," tabe",2
"5351"," tabi",1
"5352"," tabl",2
"5353"," tabo",2
"5354"," tabu",2
"5355"," tace",2
"5356"," tach",2
"5357"," taci",1
"5358"," tack",2
"5359"," taco",1
"5360"," tact",1
"5361"," tael",1
"5362"," taff",1
"5363"," tafi",1
"5364"," tahr",1
"5365"," taig",1
"5366"," tail",1
"5367"," tain",2
"5368"," taje",1
"5369"," taka",1
"5370"," take",3
"5371"," taki",1
"5372"," tala",2
"5373"," talc",1
"5374"," tale",2
"5375"," talk",2
"5376"," tall",2
"5377"," talo",1
"5378"," talu",2
"5379"," tama",1
"5380"," tame",3
"5381"," tami",1
"5382"," tamm",1
"5383"," tamp",1
"5384"," tang",4
"5385"," tank",2
"5386"," tans",1
"5387"," tant",1
"5388"," tapa",1
"5389"," tape",3
"5390"," tapi",2
"5391"," tard",2
"5392"," tare",2
"5393"," targ",1
"5394"," tarn",1
"5395"," taro",4
"5396"," tarp",1
"5397"," tarr",2
"5398"," tars",1
"5399"," tart",2
"5400"," task",1
"5401"," tass",1
"5402"," tast",2
"5403"," tata",1
"5404"," tate",2
"5405"," tatt",1
"5406"," taun",1
"5407"," tauo",1
"5408"," taup",1
"5409"," taut",1
"5410"," tawe",2
"5411"," tawi",1
"5412"," tawn",1
"5413"," taws",1
"5414"," taxe",3
"5415"," taxi",1
"5416"," taxo",2
"5417"," taxu",1
"5418"," tazz",2
"5419"," teac",1
"5420"," teak",1
"5421"," teal",1
"5422"," team",1
"5423"," tear",2
"5424"," teas",1
"5425"," teat",1
"5426"," tech",2
"5427"," tect",1
"5428"," tedd",1
"5429"," teel",1
"5430"," teem",1
"5431"," teen",2
"5432"," teet",1
"5433"," teff",1
"5434"," tegg",1
"5435"," tegu",1
"5436"," teii",1
"5437"," tein",1
"5438"," tela",1
"5439"," telc",1
"5440"," tele",2
"5441"," teli",2
"5442"," tell",2
"5443"," telo",2
"5444"," temp",4
"5445"," tenc",1
"5446"," tend",2
"5447"," tene",1
"5448"," teng",1
"5449"," teni",1
"5450"," teno",2
"5451"," tens",1
"5452"," tent",3
"5453"," tepa",2
"5454"," tepe",1
"5455"," tepi",1
"5456"," tepo",1
"5457"," tera",1
"5458"," terc",1
"5459"," terg",1
"5460"," term",1
"5461"," tern",2
"5462"," terr",2
"5463"," ters",1
"5464"," tesl",1
"5465"," test",3
"5466"," teth",1
"5467"," tetr",2
"5468"," teuc",1
"5469"," teug",1
"5470"," tewe",1
"5471"," texa",1
"5472"," text",1
"5473"," thac",1
"5474"," than",2
"5475"," thar",1
"5476"," thaw",1
"5477"," theb",1
"5478"," thec",1
"5479"," thef",1
"5480"," theg",1
"5481"," thei",2
"5482"," them",1
"5483"," then",1
"5484"," ther",2
"5485"," thes",2
"5486"," thet",1
"5487"," thew",2
"5488"," thic",1
"5489"," thie",1
"5490"," thig",1
"5491"," thil",1
"5492"," thin",4
"5493"," thio",1
"5494"," thir",2
"5495"," thol",1
"5496"," thon",1
"5497"," thor",3
"5498"," thos",1
"5499"," thou",1
"5500"," thra",1
"5501"," thre",2
"5502"," thri",1
"5503"," thro",3
"5504"," thru",1
"5505"," thud",1
"5506"," thug",1
"5507"," thuj",1
"5508"," thum",2
"5509"," thun",1
"5510"," thur",1
"5511"," thuy",1
"5512"," thym",3
"5513"," tiar",1
"5514"," tibi",1
"5515"," tica",1
"5516"," tick",1
"5517"," tida",1
"5518"," tide",2
"5519"," tier",1
"5520"," tiff",1
"5521"," tige",1
"5522"," tigh",1
"5523"," tigo",1
"5524"," tike",1
"5525"," tiki",1
"5526"," tikk",1
"5527"," tila",1
"5528"," tild",1
"5529"," tile",3
"5530"," till",1
"5531"," tilt",2
"5532"," time",3
"5533"," timi",1
"5534"," tinc",1
"5535"," tine",3
"5536"," ting",2
"5537"," tinn",1
"5538"," tint",1
"5539"," tipi",1
"5540"," tipp",1
"5541"," tips",1
"5542"," tire",2
"5543"," tirl",1
"5544"," tiro",1
"5545"," tita",1
"5546"," tite",1
"5547"," tith",1
"5548"," titi",1
"5549"," titl",1
"5550"," titr",1
"5551"," titt",1
"5552"," tizz",1
"5553"," toad",2
"5554"," toas",1
"5555"," toda",1
"5556"," todd",1
"5557"," toea",1
"5558"," toff",2
"5559"," toft",1
"5560"," tofu",1
"5561"," toga",2
